id,Level,asdf_id,gqid,shapeGroup,shapeID,shapeName,shapeType
"1838",ADM2,"1838","1838",MEX,MEX-ADM2-50627088B5528021,Rayón,ADM2
"1839",ADM2,"1839","1839",MEX,MEX-ADM2-50627088B55352226,Moctezuma,ADM2
"1840",ADM2,"1840","1840",MEX,MEX-ADM2-50627088B907168,Mexquitic de Carmona,ADM2
"1841",ADM2,"1841","1841",MEX,MEX-ADM2-50627088B54665581,Matehuala,ADM2
"1842",ADM2,"1842","1842",MEX,MEX-ADM2-50627088B94048568,Lagunillas,ADM2
"1843",ADM2,"1843","1843",MEX,MEX-ADM2-50627088B13649513,Huehuetlán,ADM2
"1844",ADM2,"1844","1844",MEX,MEX-ADM2-50627088B35865204,Guadalcázar,ADM2
"1845",ADM2,"1845","1845",MEX,MEX-ADM2-50627088B93484998,Ebano,ADM2
"1846",ADM2,"1846","1846",MEX,MEX-ADM2-50627088B89261117,Charcas,ADM2
"1847",ADM2,"1847","1847",MEX,MEX-ADM2-50627088B40920084,Coxcatlán,ADM2
"1848",ADM2,"1848","1848",MEX,MEX-ADM2-50627088B9364089,Ciudad Valles,ADM2
"1849",ADM2,"1849","1849",MEX,MEX-ADM2-50627088B98909023,Tancanhuitz,ADM2
"1850",ADM2,"1850","1850",MEX,MEX-ADM2-50627088B37500425,Ciudad Fernández,ADM2
"1851",ADM2,"1851","1851",MEX,MEX-ADM2-50627088B9321929,Ciudad del Maíz,ADM2
"1852",ADM2,"1852","1852",MEX,MEX-ADM2-50627088B18096686,Cerro de San Pedro,ADM2
"1853",ADM2,"1853","1853",MEX,MEX-ADM2-50627088B91574519,Cerritos,ADM2
"1854",ADM2,"1854","1854",MEX,MEX-ADM2-50627088B93435882,Cedral,ADM2
"1855",ADM2,"1855","1855",MEX,MEX-ADM2-50627088B91069150,Catorce,ADM2
"1856",ADM2,"1856","1856",MEX,MEX-ADM2-50627088B47958969,Cárdenas,ADM2
"1857",ADM2,"1857","1857",MEX,MEX-ADM2-50627088B93063362,Armadillo de los Infante,ADM2
"1858",ADM2,"1858","1858",MEX,MEX-ADM2-50627088B34702365,Aquismón,ADM2
"1859",ADM2,"1859","1859",MEX,MEX-ADM2-50627088B83411707,Alaquines,ADM2
"1860",ADM2,"1860","1860",MEX,MEX-ADM2-50627088B89753004,Ahualulco,ADM2
"1861",ADM2,"1861","1861",MEX,MEX-ADM2-50627088B70428297,Angostura,ADM2
"1862",ADM2,"1862","1862",MEX,MEX-ADM2-50627088B16735663,Ahome,ADM2
"1863",ADM2,"1863","1863",MEX,MEX-ADM2-50627088B29350289,Badiraguato,ADM2
"1864",ADM2,"1864","1864",MEX,MEX-ADM2-50627088B70207779,Concordia,ADM2
"1865",ADM2,"1865","1865",MEX,MEX-ADM2-50627088B80702311,Cosalá,ADM2
"1866",ADM2,"1866","1866",MEX,MEX-ADM2-50627088B19954245,Choix,ADM2
"1867",ADM2,"1867","1867",MEX,MEX-ADM2-50627088B85904081,Elota,ADM2
"1868",ADM2,"1868","1868",MEX,MEX-ADM2-50627088B4790114,Escuinapa,ADM2
"1869",ADM2,"1869","1869",MEX,MEX-ADM2-50627088B13071454,El Fuerte,ADM2
"1870",ADM2,"1870","1870",MEX,MEX-ADM2-50627088B22044966,Guasave,ADM2
"1871",ADM2,"1871","1871",MEX,MEX-ADM2-50627088B98332724,Mocorito,ADM2
"1872",ADM2,"1872","1872",MEX,MEX-ADM2-50627088B79715277,Rosario,ADM2
"1873",ADM2,"1873","1873",MEX,MEX-ADM2-50627088B59948760,Salvador Alvarado,ADM2
"1874",ADM2,"1874","1874",MEX,MEX-ADM2-50627088B55059828,San Ignacio,ADM2
"1875",ADM2,"1875","1875",MEX,MEX-ADM2-50627088B81087461,Navolato,ADM2
"1876",ADM2,"1876","1876",MEX,MEX-ADM2-50627088B79759802,Culiacán,ADM2
"1877",ADM2,"1877","1877",MEX,MEX-ADM2-50627088B6578391,Sinaloa,ADM2
"1878",ADM2,"1878","1878",MEX,MEX-ADM2-50627088B30255274,Mazatlán,ADM2
"1879",ADM2,"1879","1879",MEX,MEX-ADM2-50627088B21514423,Etchojoa,ADM2
"1880",ADM2,"1880","1880",MEX,MEX-ADM2-50627088B65095390,Navojoa,ADM2
"1881",ADM2,"1881","1881",MEX,MEX-ADM2-50627088B70569692,Bácum,ADM2
"1882",ADM2,"1882","1882",MEX,MEX-ADM2-50627088B41449564,Huatabampo,ADM2
"1883",ADM2,"1883","1883",MEX,MEX-ADM2-50627088B64693401,Huásabas,ADM2
"1884",ADM2,"1884","1884",MEX,MEX-ADM2-50627088B50783660,Puerto Peñasco,ADM2
"1885",ADM2,"1885","1885",MEX,MEX-ADM2-50627088B4522307,Caborca,ADM2
"1886",ADM2,"1886","1886",MEX,MEX-ADM2-50627088B11822408,Rayón,ADM2
"1887",ADM2,"1887","1887",MEX,MEX-ADM2-50627088B77674170,Quiriego,ADM2
"1888",ADM2,"1888","1888",MEX,MEX-ADM2-50627088B87297862,Pitiquito,ADM2
"1889",ADM2,"1889","1889",MEX,MEX-ADM2-50627088B22900388,Oquitoa,ADM2
"1890",ADM2,"1890","1890",MEX,MEX-ADM2-50627088B85200463,Opodepe,ADM2
"1891",ADM2,"1891","1891",MEX,MEX-ADM2-50627088B38736644,Onavas,ADM2
"1892",ADM2,"1892","1892",MEX,MEX-ADM2-50627088B23269695,Nogales,ADM2
"1893",ADM2,"1893","1893",MEX,MEX-ADM2-50627088B69438914,Nacozari de García,ADM2
"1894",ADM2,"1894","1894",MEX,MEX-ADM2-50627088B9625591,Nácori Chico,ADM2
"1895",ADM2,"1895","1895",MEX,MEX-ADM2-50627088B88840994,Naco,ADM2
"1896",ADM2,"1896","1896",MEX,MEX-ADM2-50627088B93857845,Moctezuma,ADM2
"1897",ADM2,"1897","1897",MEX,MEX-ADM2-50627088B50822283,Mazatán,ADM2
"1898",ADM2,"1898","1898",MEX,MEX-ADM2-50627088B18911810,Magdalena,ADM2
"1899",ADM2,"1899","1899",MEX,MEX-ADM2-50627088B94641127,Imuris,ADM2
"1900",ADM2,"1900","1900",MEX,MEX-ADM2-50627088B17570038,Huépac,ADM2
"1901",ADM2,"1901","1901",MEX,MEX-ADM2-50627088B74721316,Huachinera,ADM2
"1902",ADM2,"1902","1902",MEX,MEX-ADM2-50627088B27683877,Villa Pesqueira,ADM2
"1903",ADM2,"1903","1903",MEX,MEX-ADM2-50627088B47967829,Granados,ADM2
"1904",ADM2,"1904","1904",MEX,MEX-ADM2-50627088B12471659,Fronteras,ADM2
"1905",ADM2,"1905","1905",MEX,MEX-ADM2-50627088B6064041,Empalme,ADM2
"1906",ADM2,"1906","1906",MEX,MEX-ADM2-50627088B59262615,Divisaderos,ADM2
"1907",ADM2,"1907","1907",MEX,MEX-ADM2-50627088B52915841,Cumpas,ADM2
"1908",ADM2,"1908","1908",MEX,MEX-ADM2-50627088B30326040,Cucurpe,ADM2
"1909",ADM2,"1909","1909",MEX,MEX-ADM2-50627088B75816283,La Colorada,ADM2
"1910",ADM2,"1910","1910",MEX,MEX-ADM2-50627088B56293682,Carbó,ADM2
"1911",ADM2,"1911","1911",MEX,MEX-ADM2-50627088B30144484,Cananea,ADM2
"1912",ADM2,"1912","1912",MEX,MEX-ADM2-50627088B89504701,Cajeme,ADM2
"1913",ADM2,"1913","1913",MEX,MEX-ADM2-50627088B27592002,Benjamín Hill,ADM2
"1914",ADM2,"1914","1914",MEX,MEX-ADM2-50627088B26261099,Bavispe,ADM2
"1915",ADM2,"1915","1915",MEX,MEX-ADM2-50627088B58628917,Baviácora,ADM2
"1916",ADM2,"1916","1916",MEX,MEX-ADM2-50627088B77962025,Banámichi,ADM2
"1917",ADM2,"1917","1917",MEX,MEX-ADM2-50627088B27287650,Bacoachi,ADM2
"1918",ADM2,"1918","1918",MEX,MEX-ADM2-50627088B71679043,Bacerac,ADM2
"1919",ADM2,"1919","1919",MEX,MEX-ADM2-50627088B38511687,Bacanora,ADM2
"1920",ADM2,"1920","1920",MEX,MEX-ADM2-50627088B24355166,Bacadéhuachi,ADM2
"1921",ADM2,"1921","1921",MEX,MEX-ADM2-50627088B7748233,Atil,ADM2
"1922",ADM2,"1922","1922",MEX,MEX-ADM2-50627088B19952274,Arizpe,ADM2
"1923",ADM2,"1923","1923",MEX,MEX-ADM2-50627088B64194685,Arivechi,ADM2
"1924",ADM2,"1924","1924",MEX,MEX-ADM2-50627088B44860406,Altar,ADM2
"1925",ADM2,"1925","1925",MEX,MEX-ADM2-50627088B42378286,Alamos,ADM2
"1926",ADM2,"1926","1926",MEX,MEX-ADM2-50627088B81463401,Agua Prieta,ADM2
"1927",ADM2,"1927","1927",MEX,MEX-ADM2-50627088B15969230,Aconchi,ADM2
"1928",ADM2,"1928","1928",MEX,MEX-ADM2-50627088B14615420,San Ignacio Río Muerto,ADM2
"1929",ADM2,"1929","1929",MEX,MEX-ADM2-50627088B72446765,Benito Juárez,ADM2
"1930",ADM2,"1930","1930",MEX,MEX-ADM2-50627088B27019589,General Plutarco Elías Calles,ADM2
"1931",ADM2,"1931","1931",MEX,MEX-ADM2-50627088B81986169,Yécora,ADM2
"1932",ADM2,"1932","1932",MEX,MEX-ADM2-50627088B56590727,Villa Hidalgo,ADM2
"1933",ADM2,"1933","1933",MEX,MEX-ADM2-50627088B21409634,Ures,ADM2
"1934",ADM2,"1934","1934",MEX,MEX-ADM2-50627088B11384420,Tubutama,ADM2
"1935",ADM2,"1935","1935",MEX,MEX-ADM2-50627088B64987451,Trincheras,ADM2
"1936",ADM2,"1936","1936",MEX,MEX-ADM2-50627088B29652797,Tepache,ADM2
"1937",ADM2,"1937","1937",MEX,MEX-ADM2-50627088B74115929,Suaqui Grande,ADM2
"1938",ADM2,"1938","1938",MEX,MEX-ADM2-50627088B26496640,Soyopa,ADM2
"1939",ADM2,"1939","1939",MEX,MEX-ADM2-50627088B17925098,Sáric,ADM2
"1940",ADM2,"1940","1940",MEX,MEX-ADM2-50627088B1048664,Santa Cruz,ADM2
"1941",ADM2,"1941","1941",MEX,MEX-ADM2-50627088B7276203,Santa Ana,ADM2
"1942",ADM2,"1942","1942",MEX,MEX-ADM2-50627088B51934382,San Pedro de la Cueva,ADM2
"1943",ADM2,"1943","1943",MEX,MEX-ADM2-50627088B56626829,San Miguel de Horcasitas,ADM2
"1944",ADM2,"1944","1944",MEX,MEX-ADM2-50627088B79062773,San Javier,ADM2
"1945",ADM2,"1945","1945",MEX,MEX-ADM2-50627088B29594115,San Felipe de Jesús,ADM2
"1946",ADM2,"1946","1946",MEX,MEX-ADM2-50627088B11528629,Sahuaripa,ADM2
"1947",ADM2,"1947","1947",MEX,MEX-ADM2-50627088B66315865,Rosario,ADM2
"1948",ADM2,"1948","1948",MEX,MEX-ADM2-50627088B2634077,San Luis Río Colorado,ADM2
"1949",ADM2,"1949","1949",MEX,MEX-ADM2-50627088B60904988,Guaymas,ADM2
"1950",ADM2,"1950","1950",MEX,MEX-ADM2-50627088B9137499,Hermosillo,ADM2
"1951",ADM2,"1951","1951",MEX,MEX-ADM2-50627088B44166383,Nacajuca,ADM2
"1952",ADM2,"1952","1952",MEX,MEX-ADM2-50627088B54608489,Huimanguillo,ADM2
"1953",ADM2,"1953","1953",MEX,MEX-ADM2-50627088B27426740,Emiliano Zapata,ADM2
"1954",ADM2,"1954","1954",MEX,MEX-ADM2-50627088B42459698,Jonuta,ADM2
"1955",ADM2,"1955","1955",MEX,MEX-ADM2-50627088B85390164,Paraíso,ADM2
"1956",ADM2,"1956","1956",MEX,MEX-ADM2-50627088B79179765,Cárdenas,ADM2
"1957",ADM2,"1957","1957",MEX,MEX-ADM2-50627088B96612261,Cunduacán,ADM2
"1958",ADM2,"1958","1958",MEX,MEX-ADM2-50627088B31404092,Jalpa de Méndez,ADM2
"1959",ADM2,"1959","1959",MEX,MEX-ADM2-50627088B69534637,Tenosique,ADM2
"1960",ADM2,"1960","1960",MEX,MEX-ADM2-50627088B56692066,Teapa,ADM2
"1961",ADM2,"1961","1961",MEX,MEX-ADM2-50627088B70035479,Jalapa,ADM2
"1962",ADM2,"1962","1962",MEX,MEX-ADM2-50627088B89415496,Centla,ADM2
"1963",ADM2,"1963","1963",MEX,MEX-ADM2-50627088B87819950,Balancán,ADM2
"1964",ADM2,"1964","1964",MEX,MEX-ADM2-50627088B55561555,Tacotalpa,ADM2
"1965",ADM2,"1965","1965",MEX,MEX-ADM2-50627088B97864583,Macuspana,ADM2
"1966",ADM2,"1966","1966",MEX,MEX-ADM2-50627088B59436218,Comalcalco,ADM2
"1967",ADM2,"1967","1967",MEX,MEX-ADM2-50627088B20121208,Centro,ADM2
"1968",ADM2,"1968","1968",MEX,MEX-ADM2-50627088B9046284,Tampico,ADM2
"1969",ADM2,"1969","1969",MEX,MEX-ADM2-50627088B48660486,Altamira,ADM2
"1970",ADM2,"1970","1970",MEX,MEX-ADM2-50627088B2629459,Ciudad Madero,ADM2
"1971",ADM2,"1971","1971",MEX,MEX-ADM2-50627088B62090130,Mier,ADM2
"1972",ADM2,"1972","1972",MEX,MEX-ADM2-50627088B21101776,Guerrero,ADM2
"1973",ADM2,"1973","1973",MEX,MEX-ADM2-50627088B53236136,Miguel Alemán,ADM2
"1974",ADM2,"1974","1974",MEX,MEX-ADM2-50627088B30388769,Camargo,ADM2
"1975",ADM2,"1975","1975",MEX,MEX-ADM2-50627088B63334680,Gustavo Díaz Ordaz,ADM2
"1976",ADM2,"1976","1976",MEX,MEX-ADM2-50627088B81136933,Reynosa,ADM2
"1977",ADM2,"1977","1977",MEX,MEX-ADM2-50627088B46665502,Méndez,ADM2
"1978",ADM2,"1978","1978",MEX,MEX-ADM2-50627088B80010612,Burgos,ADM2
"1979",ADM2,"1979","1979",MEX,MEX-ADM2-50627088B25948557,San Carlos,ADM2
"1980",ADM2,"1980","1980",MEX,MEX-ADM2-50627088B35575385,Mainero,ADM2
"1981",ADM2,"1981","1981",MEX,MEX-ADM2-50627088B25078259,Villagrán,ADM2
"1982",ADM2,"1982","1982",MEX,MEX-ADM2-50627088B88546494,Hidalgo,ADM2
"1983",ADM2,"1983","1983",MEX,MEX-ADM2-50627088B89174687,Güémez,ADM2
"1984",ADM2,"1984","1984",MEX,MEX-ADM2-50627088B71291754,Jaumave,ADM2
"1985",ADM2,"1985","1985",MEX,MEX-ADM2-50627088B2865273,Miquihuana,ADM2
"1986",ADM2,"1986","1986",MEX,MEX-ADM2-50627088B46584174,Bustamante,ADM2
"1987",ADM2,"1987","1987",MEX,MEX-ADM2-50627088B62320444,Tula,ADM2
"1988",ADM2,"1988","1988",MEX,MEX-ADM2-50627088B10208814,Ocampo,ADM2
"1989",ADM2,"1989","1989",MEX,MEX-ADM2-50627088B33928375,Nuevo Morelos,ADM2
"1990",ADM2,"1990","1990",MEX,MEX-ADM2-50627088B95385901,Antiguo Morelos,ADM2
"1991",ADM2,"1991","1991",MEX,MEX-ADM2-50627088B14162715,El Mante,ADM2
"1992",ADM2,"1992","1992",MEX,MEX-ADM2-50627088B37161016,González,ADM2
"1993",ADM2,"1993","1993",MEX,MEX-ADM2-50627088B13695147,Nuevo Laredo,ADM2
"1994",ADM2,"1994","1994",MEX,MEX-ADM2-50627088B51189426,Victoria,ADM2
"1995",ADM2,"1995","1995",MEX,MEX-ADM2-50627088B18688475,Casas,ADM2
"1996",ADM2,"1996","1996",MEX,MEX-ADM2-50627088B56691214,Llera,ADM2
"1997",ADM2,"1997","1997",MEX,MEX-ADM2-50627088B3007617,Abasolo,ADM2
"1998",ADM2,"1998","1998",MEX,MEX-ADM2-50627088B10949043,Aldama,ADM2
"1999",ADM2,"1999","1999",MEX,MEX-ADM2-50627088B58214856,Cruillas,ADM2
"2000",ADM2,"2000","2000",MEX,MEX-ADM2-50627088B25530873,Jiménez,ADM2
"2001",ADM2,"2001","2001",MEX,MEX-ADM2-50627088B60041309,Soto la Marina,ADM2
"2002",ADM2,"2002","2002",MEX,MEX-ADM2-50627088B78919020,Valle Hermoso,ADM2
"2003",ADM2,"2003","2003",MEX,MEX-ADM2-50627088B91010666,San Nicolás,ADM2
"2004",ADM2,"2004","2004",MEX,MEX-ADM2-50627088B92358354,Palmillas,ADM2
"2005",ADM2,"2005","2005",MEX,MEX-ADM2-50627088B28726379,San Fernando,ADM2
"2006",ADM2,"2006","2006",MEX,MEX-ADM2-50627088B96887328,Xicoténcatl,ADM2
"2007",ADM2,"2007","2007",MEX,MEX-ADM2-50627088B91078558,Gómez Farías,ADM2
"2008",ADM2,"2008","2008",MEX,MEX-ADM2-50627088B23275126,Padilla,ADM2
"2009",ADM2,"2009","2009",MEX,MEX-ADM2-50627088B15840463,Matamoros,ADM2
"2010",ADM2,"2010","2010",MEX,MEX-ADM2-50627088B22416599,Río Bravo,ADM2
"2011",ADM2,"2011","2011",MEX,MEX-ADM2-50627088B49863300,Apetatitlán de Antonio Carvajal,ADM2
"2012",ADM2,"2012","2012",MEX,MEX-ADM2-50627088B45834299,Atlangatepec,ADM2
"2013",ADM2,"2013","2013",MEX,MEX-ADM2-50627088B52404649,Atltzayanca,ADM2
"2014",ADM2,"2014","2014",MEX,MEX-ADM2-50627088B96326777,Apizaco,ADM2
"2015",ADM2,"2015","2015",MEX,MEX-ADM2-50627088B70456064,Calpulalpan,ADM2
"2016",ADM2,"2016","2016",MEX,MEX-ADM2-50627088B58116599,El Carmen Tequexquitla,ADM2
"2017",ADM2,"2017","2017",MEX,MEX-ADM2-50627088B51575459,Cuapiaxtla,ADM2
"2018",ADM2,"2018","2018",MEX,MEX-ADM2-50627088B23074418,Cuaxomulco,ADM2
"2019",ADM2,"2019","2019",MEX,MEX-ADM2-50627088B82749863,Chiautempan,ADM2
"2020",ADM2,"2020","2020",MEX,MEX-ADM2-50627088B9982401,Muñoz de Domingo Arenas,ADM2
"2021",ADM2,"2021","2021",MEX,MEX-ADM2-50627088B34437737,Españita,ADM2
"2022",ADM2,"2022","2022",MEX,MEX-ADM2-50627088B81959139,Huamantla,ADM2
"2023",ADM2,"2023","2023",MEX,MEX-ADM2-50627088B86767731,Hueyotlipan,ADM2
"2024",ADM2,"2024","2024",MEX,MEX-ADM2-50627088B71963735,Ixtacuixtla de Mariano Matamoros,ADM2
"2025",ADM2,"2025","2025",MEX,MEX-ADM2-50627088B99938184,Ixtenco,ADM2
"2026",ADM2,"2026","2026",MEX,MEX-ADM2-50627088B64641964,Mazatecochco de José María Morelos,ADM2
"2027",ADM2,"2027","2027",MEX,MEX-ADM2-50627088B82187055,Contla de Juan Cuamatzi,ADM2
"2028",ADM2,"2028","2028",MEX,MEX-ADM2-50627088B11379034,Tepetitla de Lardizábal,ADM2
"2029",ADM2,"2029","2029",MEX,MEX-ADM2-50627088B68933027,Nanacamilpa de Mariano Arista,ADM2
"2030",ADM2,"2030","2030",MEX,MEX-ADM2-50627088B24764639,Acuamanala de Miguel Hidalgo,ADM2
"2031",ADM2,"2031","2031",MEX,MEX-ADM2-50627088B61127683,Natívitas,ADM2
"2032",ADM2,"2032","2032",MEX,MEX-ADM2-50627088B48679741,Panotla,ADM2
"2033",ADM2,"2033","2033",MEX,MEX-ADM2-50627088B78232657,San Pablo del Monte,ADM2
"2034",ADM2,"2034","2034",MEX,MEX-ADM2-50627088B75637962,Santa Cruz Tlaxcala,ADM2
"2035",ADM2,"2035","2035",MEX,MEX-ADM2-50627088B80912551,Tenancingo,ADM2
"2036",ADM2,"2036","2036",MEX,MEX-ADM2-50627088B70292183,Teolocholco,ADM2
"2037",ADM2,"2037","2037",MEX,MEX-ADM2-50627088B22767048,Tepeyanco,ADM2
"2038",ADM2,"2038","2038",MEX,MEX-ADM2-50627088B32850413,Terrenate,ADM2
"2039",ADM2,"2039","2039",MEX,MEX-ADM2-50627088B72512639,Tetla de la Solidaridad,ADM2
"2040",ADM2,"2040","2040",MEX,MEX-ADM2-50627088B45050115,Tetlatlahuca,ADM2
"2041",ADM2,"2041","2041",MEX,MEX-ADM2-50627088B77163498,Tlaxcala,ADM2
"2042",ADM2,"2042","2042",MEX,MEX-ADM2-50627088B88656184,Tlaxco,ADM2
"2043",ADM2,"2043","2043",MEX,MEX-ADM2-50627088B54316804,Tocatlán,ADM2
"2044",ADM2,"2044","2044",MEX,MEX-ADM2-50627088B87829522,Totolac,ADM2
"2045",ADM2,"2045","2045",MEX,MEX-ADM2-50627088B13238904,Ziltlaltépec de Trinidad Sánchez Santos,ADM2
"2046",ADM2,"2046","2046",MEX,MEX-ADM2-50627088B45976831,Tzompantepec,ADM2
"2047",ADM2,"2047","2047",MEX,MEX-ADM2-50627088B24622010,Xaloztoc,ADM2
"2048",ADM2,"2048","2048",MEX,MEX-ADM2-50627088B38882735,Xaltocan,ADM2
"2049",ADM2,"2049","2049",MEX,MEX-ADM2-50627088B56545562,Papalotla de Xicohténcatl,ADM2
"2050",ADM2,"2050","2050",MEX,MEX-ADM2-50627088B65337844,Xicohtzinco,ADM2
"2051",ADM2,"2051","2051",MEX,MEX-ADM2-50627088B66148298,Yauhquemehcan,ADM2
"2052",ADM2,"2052","2052",MEX,MEX-ADM2-50627088B45283124,Zacatelco,ADM2
"2053",ADM2,"2053","2053",MEX,MEX-ADM2-50627088B47693888,Benito Juárez,ADM2
"2054",ADM2,"2054","2054",MEX,MEX-ADM2-50627088B82970350,Emiliano Zapata,ADM2
"2055",ADM2,"2055","2055",MEX,MEX-ADM2-50627088B7148063,Lázaro Cárdenas,ADM2
"2056",ADM2,"2056","2056",MEX,MEX-ADM2-50627088B85923278,La Magdalena Tlaltelulco,ADM2
"2057",ADM2,"2057","2057",MEX,MEX-ADM2-50627088B88711549,San Damián Texóloc,ADM2
"2058",ADM2,"2058","2058",MEX,MEX-ADM2-50627088B21433,San Francisco Tetlanohcan,ADM2
"2059",ADM2,"2059","2059",MEX,MEX-ADM2-50627088B94315279,San Jerónimo Zacualpan,ADM2
"2060",ADM2,"2060","2060",MEX,MEX-ADM2-50627088B31891937,San José Teacalco,ADM2
"2061",ADM2,"2061","2061",MEX,MEX-ADM2-50627088B85219944,San Juan Huactzinco,ADM2
"2062",ADM2,"2062","2062",MEX,MEX-ADM2-50627088B3006057,San Lorenzo Axocomanitla,ADM2
"2063",ADM2,"2063","2063",MEX,MEX-ADM2-50627088B10271232,San Lucas Tecopilco,ADM2
"2064",ADM2,"2064","2064",MEX,MEX-ADM2-50627088B3006070,Santa Ana Nopalucan,ADM2
"2065",ADM2,"2065","2065",MEX,MEX-ADM2-50627088B41064529,Santa Apolonia Teacalco,ADM2
"2066",ADM2,"2066","2066",MEX,MEX-ADM2-50627088B27399503,Santa Catarina Ayometla,ADM2
"2067",ADM2,"2067","2067",MEX,MEX-ADM2-50627088B36005637,Santa Cruz Quilehtla,ADM2
"2068",ADM2,"2068","2068",MEX,MEX-ADM2-50627088B23463678,Santa Isabel Xiloxoxtla,ADM2
"2069",ADM2,"2069","2069",MEX,MEX-ADM2-50627088B12506627,Sanctórum de Lázaro Cárdenas,ADM2
"2070",ADM2,"2070","2070",MEX,MEX-ADM2-50627088B60256026,Amaxac de Guerrero,ADM2
"2071",ADM2,"2071","2071",MEX,MEX-ADM2-50627088B29595785,Acajete,ADM2
"2072",ADM2,"2072","2072",MEX,MEX-ADM2-50627088B70325265,Acatlán,ADM2
"2073",ADM2,"2073","2073",MEX,MEX-ADM2-50627088B59738707,Acayucan,ADM2
"2074",ADM2,"2074","2074",MEX,MEX-ADM2-50627088B67054759,Actopan,ADM2
"2075",ADM2,"2075","2075",MEX,MEX-ADM2-50627088B10400606,Acula,ADM2
"2076",ADM2,"2076","2076",MEX,MEX-ADM2-50627088B33054872,Acultzingo,ADM2
"2077",ADM2,"2077","2077",MEX,MEX-ADM2-50627088B13876882,Camarón de Tejeda,ADM2
"2078",ADM2,"2078","2078",MEX,MEX-ADM2-50627088B62141048,Alpatláhuac,ADM2
"2079",ADM2,"2079","2079",MEX,MEX-ADM2-50627088B55071821,Alto Lucero de Gutiérrez Barrios,ADM2
"2080",ADM2,"2080","2080",MEX,MEX-ADM2-50627088B23287568,Altotonga,ADM2
"2081",ADM2,"2081","2081",MEX,MEX-ADM2-50627088B69471676,Alvarado,ADM2
"2082",ADM2,"2082","2082",MEX,MEX-ADM2-50627088B72892473,Amatitlán,ADM2
"2083",ADM2,"2083","2083",MEX,MEX-ADM2-50627088B12336290,Naranjos Amatlán,ADM2
"2084",ADM2,"2084","2084",MEX,MEX-ADM2-50627088B23101009,Amatlán de los Reyes,ADM2
"2085",ADM2,"2085","2085",MEX,MEX-ADM2-50627088B26251878,Angel R. Cabada,ADM2
"2086",ADM2,"2086","2086",MEX,MEX-ADM2-50627088B9390333,La Antigua,ADM2
"2087",ADM2,"2087","2087",MEX,MEX-ADM2-50627088B86700730,Apazapan,ADM2
"2088",ADM2,"2088","2088",MEX,MEX-ADM2-50627088B18179473,Aquila,ADM2
"2089",ADM2,"2089","2089",MEX,MEX-ADM2-50627088B54270143,Astacinga,ADM2
"2090",ADM2,"2090","2090",MEX,MEX-ADM2-50627088B34048280,Atlahuilco,ADM2
"2091",ADM2,"2091","2091",MEX,MEX-ADM2-50627088B69056060,Atoyac,ADM2
"2092",ADM2,"2092","2092",MEX,MEX-ADM2-50627088B40580015,Atzacan,ADM2
"2093",ADM2,"2093","2093",MEX,MEX-ADM2-50627088B29219936,Atzalan,ADM2
"2094",ADM2,"2094","2094",MEX,MEX-ADM2-50627088B91340543,Tlaltetela,ADM2
"2095",ADM2,"2095","2095",MEX,MEX-ADM2-50627088B29347024,Ayahualulco,ADM2
"2096",ADM2,"2096","2096",MEX,MEX-ADM2-50627088B43838547,Banderilla,ADM2
"2097",ADM2,"2097","2097",MEX,MEX-ADM2-50627088B88882282,Benito Juárez,ADM2
"2098",ADM2,"2098","2098",MEX,MEX-ADM2-50627088B73685372,Boca del Río,ADM2
"2099",ADM2,"2099","2099",MEX,MEX-ADM2-50627088B31246187,Calcahualco,ADM2
"2100",ADM2,"2100","2100",MEX,MEX-ADM2-50627088B6731391,Camerino Z. Mendoza,ADM2
"2101",ADM2,"2101","2101",MEX,MEX-ADM2-50627088B40600034,Carrillo Puerto,ADM2
"2102",ADM2,"2102","2102",MEX,MEX-ADM2-50627088B57815457,Catemaco,ADM2
"2103",ADM2,"2103","2103",MEX,MEX-ADM2-50627088B73138428,Cazones de Herrera,ADM2
"2104",ADM2,"2104","2104",MEX,MEX-ADM2-50627088B29538737,Cerro Azul,ADM2
"2105",ADM2,"2105","2105",MEX,MEX-ADM2-50627088B66720682,Citlaltépetl,ADM2
"2106",ADM2,"2106","2106",MEX,MEX-ADM2-50627088B54160926,Coacoatzintla,ADM2
"2107",ADM2,"2107","2107",MEX,MEX-ADM2-50627088B42328662,Coahuitlán,ADM2
"2108",ADM2,"2108","2108",MEX,MEX-ADM2-50627088B26109183,Coatepec,ADM2
"2109",ADM2,"2109","2109",MEX,MEX-ADM2-50627088B93956825,Coatzacoalcos,ADM2
"2110",ADM2,"2110","2110",MEX,MEX-ADM2-50627088B58170756,Coatzintla,ADM2
"2111",ADM2,"2111","2111",MEX,MEX-ADM2-50627088B68842258,Coetzala,ADM2
"2112",ADM2,"2112","2112",MEX,MEX-ADM2-50627088B23002927,Colipa,ADM2
"2113",ADM2,"2113","2113",MEX,MEX-ADM2-50627088B88642645,Comapa,ADM2
"2114",ADM2,"2114","2114",MEX,MEX-ADM2-50627088B66424285,Córdoba,ADM2
"2115",ADM2,"2115","2115",MEX,MEX-ADM2-50627088B80210884,Cosamaloapan de Carpio,ADM2
"2116",ADM2,"2116","2116",MEX,MEX-ADM2-50627088B32002454,Cosautlán de Carvajal,ADM2
"2117",ADM2,"2117","2117",MEX,MEX-ADM2-50627088B92854527,Coscomatepec,ADM2
